Date,State,Category,Dollars,LastYear
2020-09-13,Oregon,Sugar and sweeteners,744533,599905
2020-09-20,Oregon,Sugar and sweeteners,738549,598274
2020-09-27,Oregon,Sugar and sweeteners,686287,601959
2020-10-04,Oregon,Sugar and sweeteners,693678,690851
2020-10-11,Oregon,Sugar and sweeteners,730557,635029
2020-10-18,Oregon,Sugar and sweeteners,712694,607069
2020-10-25,Oregon,Sugar and sweeteners,716837,580313
2020-11-01,Oregon,Sugar and sweeteners,768313,639167
2020-11-08,Oregon,Sugar and sweeteners,773885,687786
2020-11-15,Oregon,Sugar and sweeteners,875728,626130
2020-11-22,Oregon,Sugar and sweeteners,1079716,835693
2020-11-29,Oregon,Sugar and sweeteners,1020149,972960
2020-12-06,Oregon,Sugar and sweeteners,853888,765565
2020-12-13,Oregon,Sugar and sweeteners,1001268,864571
2020-12-20,Oregon,Sugar and sweeteners,1198438,1123336
2020-12-27,Oregon,Sugar and sweeteners,1026314,712492
2021-01-03,Oregon,Sugar and sweeteners,665843,580271
2021-01-10,Oregon,Sugar and sweeteners,671444,613837
2021-01-17,Oregon,Sugar and sweeteners,673970,562317
2021-01-24,Oregon,Sugar and sweeteners,643059,538331
2021-01-31,Oregon,Sugar and sweeteners,638246,575083
2021-02-07,Oregon,Sugar and sweeteners,697124,606261
2021-02-14,Oregon,Sugar and sweeteners,697837,574402
2021-02-21,Oregon,Sugar and sweeteners,646695,539768
2021-02-28,Oregon,Sugar and sweeteners,621996,629617
2021-03-07,Oregon,Sugar and sweeteners,649852,701722
2021-03-14,Oregon,Sugar and sweeteners,639988,1164790
2021-03-21,Oregon,Sugar and sweeteners,631057,1277370
2021-03-28,Oregon,Sugar and sweeteners,601593,978587
2021-04-04,Oregon,Sugar and sweeteners,695326,1014273
2021-04-11,Oregon,Sugar and sweeteners,629130,999033
2021-04-18,Oregon,Sugar and sweeteners,593156,893574
2021-04-25,Oregon,Sugar and sweeteners,588791,857931
2021-05-02,Oregon,Sugar and sweeteners,597601,854042
2021-05-09,Oregon,Sugar and sweeteners,636474,847869
2021-05-16,Oregon,Sugar and sweeteners,589355,790642
2021-05-23,Oregon,Sugar and sweeteners,608169,772308
2021-05-30,Oregon,Sugar and sweeteners,617816,693610
2021-06-06,Oregon,Sugar and sweeteners,648869,754348
2021-06-13,Oregon,Sugar and sweeteners,672430,748884
2021-06-20,Oregon,Sugar and sweeteners,654755,720605
2021-06-27,Oregon,Sugar and sweeteners,576496,657908
2021-07-04,Oregon,Sugar and sweeteners,635710,763728
2021-07-11,Oregon,Sugar and sweeteners,618452,699801
2021-07-18,Oregon,Sugar and sweeteners,623786,676520
2021-07-25,Oregon,Sugar and sweeteners,632392,661470
2021-08-01,Oregon,Sugar and sweeteners,646223,674760
2021-08-08,Oregon,Sugar and sweeteners,692451,731586
2021-08-15,Oregon,Sugar and sweeteners,699105,698942
2021-08-22,Oregon,Sugar and sweeteners,700447,668326
2019-10-06,Pennsylvania,Sugar and sweeteners,2221671,2175062
2019-10-13,Pennsylvania,Sugar and sweeteners,2362815,2177899
2019-10-20,Pennsylvania,Sugar and sweeteners,2199869,2261778
2019-10-27,Pennsylvania,Sugar and sweeteners,2151410,2283008
2019-11-03,Pennsylvania,Sugar and sweeteners,2175518,2261349
2019-11-10,Pennsylvania,Sugar and sweeteners,2578788,2726166
2019-11-17,Pennsylvania,Sugar and sweeteners,2603606,3034208
2019-11-24,Pennsylvania,Sugar and sweeteners,3002112,3619962
2019-12-01,Pennsylvania,Sugar and sweeteners,3655355,2359523
2019-12-08,Pennsylvania,Sugar and sweeteners,2899018,3005129
2019-12-15,Pennsylvania,Sugar and sweeteners,3290218,3440835
2019-12-22,Pennsylvania,Sugar and sweeteners,3668425,3660502
2019-12-29,Pennsylvania,Sugar and sweeteners,2891629,2523231
2020-01-05,Pennsylvania,Sugar and sweeteners,2080817,2080461
2020-01-12,Pennsylvania,Sugar and sweeteners,2199996,2237432
2020-01-19,Pennsylvania,Sugar and sweeteners,2275321,2532112
2020-01-26,Pennsylvania,Sugar and sweeteners,2104168,2054961
2020-02-02,Pennsylvania,Sugar and sweeteners,2095148,2200461
2020-02-09,Pennsylvania,Sugar and sweeteners,2253074,2216672
2020-02-16,Pennsylvania,Sugar and sweeteners,2338284,2191150
2020-02-23,Pennsylvania,Sugar and sweeteners,2108531,2115448
2020-03-01,Pennsylvania,Sugar and sweeteners,2207068,2158144
2020-03-08,Pennsylvania,Sugar and sweeteners,2530883,2248887
2020-03-15,Pennsylvania,Sugar and sweeteners,3587486,2183277
2020-03-22,Pennsylvania,Sugar and sweeteners,4137717,2051980
2020-03-29,Pennsylvania,Sugar and sweeteners,3117205,1994298
2020-04-05,Pennsylvania,Sugar and sweeteners,3322739,2159078
2020-04-12,Pennsylvania,Sugar and sweeteners,3547609,2258071
2020-04-19,Pennsylvania,Sugar and sweeteners,3148249,2569371
2020-04-26,Pennsylvania,Sugar and sweeteners,3129405,1869709
2020-05-03,Pennsylvania,Sugar and sweeteners,3066070,1937158
2020-05-10,Pennsylvania,Sugar and sweeteners,3103728,2022887
2020-05-17,Pennsylvania,Sugar and sweeteners,2843482,1957915
2020-05-24,Pennsylvania,Sugar and sweeteners,2701422,1923085
2020-05-31,Pennsylvania,Sugar and sweeteners,2390289,1896457
2020-06-07,Pennsylvania,Sugar and sweeteners,2450385,2026032
2020-06-14,Pennsylvania,Sugar and sweeteners,2362053,2066892
2020-06-21,Pennsylvania,Sugar and sweeteners,2353818,1940991
2020-06-28,Pennsylvania,Sugar and sweeteners,2222155,1899493
2020-07-05,Pennsylvania,Sugar and sweeteners,2471136,2127709
2020-07-12,Pennsylvania,Sugar and sweeteners,2221042,1958275
2020-07-19,Pennsylvania,Sugar and sweeteners,2374537,1903973
2020-07-26,Pennsylvania,Sugar and sweeteners,2246924,1854162
2020-08-02,Pennsylvania,Sugar and sweeteners,2277460,1949807
2020-08-09,Pennsylvania,Sugar and sweeteners,2378607,2063508
2020-08-16,Pennsylvania,Sugar and sweeteners,2373255,2057278
2020-08-23,Pennsylvania,Sugar and sweeteners,2329338,1972045
2020-08-30,Pennsylvania,Sugar and sweeteners,2270858,2074335
2020-09-06,Pennsylvania,Sugar and sweeteners,2399833,2154625
2020-09-13,Pennsylvania,Sugar and sweeteners,2309901,2137432
2020-09-20,Pennsylvania,Sugar and sweeteners,2410179,2058304
2020-09-27,Pennsylvania,Sugar and sweeteners,2373848,2045482
2020-10-04,Pennsylvania,Sugar and sweeteners,2389119,2221671
2020-10-11,Pennsylvania,Sugar and sweeteners,2575354,2362788
2020-10-18,Pennsylvania,Sugar and sweeteners,2528922,2199847
2020-10-25,Pennsylvania,Sugar and sweeteners,2502841,2151332
2020-11-01,Pennsylvania,Sugar and sweeteners,2678575,2175518
2020-11-08,Pennsylvania,Sugar and sweeteners,2795411,2578788
2020-11-15,Pennsylvania,Sugar and sweeteners,2971832,2603584
2020-11-22,Pennsylvania,Sugar and sweeteners,3876156,3002090
2020-11-29,Pennsylvania,Sugar and sweeteners,3810326,3655314
2020-12-06,Pennsylvania,Sugar and sweeteners,2897932,2899018
2020-12-13,Pennsylvania,Sugar and sweeteners,3820858,3290173
2020-12-20,Pennsylvania,Sugar and sweeteners,4295817,3668414
2020-12-27,Pennsylvania,Sugar and sweeteners,3812600,2891612
2021-01-03,Pennsylvania,Sugar and sweeteners,2260484,2080790
2021-01-10,Pennsylvania,Sugar and sweeteners,2376363,2199996
2021-01-17,Pennsylvania,Sugar and sweeteners,2510732,2275310
2021-01-24,Pennsylvania,Sugar and sweeteners,2353178,2104168
2021-01-31,Pennsylvania,Sugar and sweeteners,2447994,2095224
2021-02-07,Pennsylvania,Sugar and sweeteners,2562221,2253074
2021-02-14,Pennsylvania,Sugar and sweeteners,2624340,2337598
2021-02-21,Pennsylvania,Sugar and sweeteners,2360206,2107206
2021-02-28,Pennsylvania,Sugar and sweeteners,2488435,2205542
2021-03-07,Pennsylvania,Sugar and sweeteners,2415611,2528608
2021-03-14,Pennsylvania,Sugar and sweeteners,2386353,3584270
2021-03-21,Pennsylvania,Sugar and sweeteners,2375690,4136278
2021-03-28,Pennsylvania,Sugar and sweeteners,2346390,3116326
2021-04-04,Pennsylvania,Sugar and sweeteners,2891413,3322091
2021-04-11,Pennsylvania,Sugar and sweeteners,2239243,3547547
2021-04-18,Pennsylvania,Sugar and sweeteners,2259476,3148119
2021-04-25,Pennsylvania,Sugar and sweeteners,2194281,3128595
2021-05-02,Pennsylvania,Sugar and sweeteners,2193755,3064951
2021-05-09,Pennsylvania,Sugar and sweeteners,2334963,3104164
2021-05-16,Pennsylvania,Sugar and sweeteners,2374416,2844196
2021-05-23,Pennsylvania,Sugar and sweeteners,2234880,2702050
2021-05-30,Pennsylvania,Sugar and sweeteners,2284778,2389855
2021-06-06,Pennsylvania,Sugar and sweeteners,2308670,2450291
2021-06-13,Pennsylvania,Sugar and sweeteners,2272467,2361776
2021-06-20,Pennsylvania,Sugar and sweeteners,2325872,2352692
2021-06-27,Pennsylvania,Sugar and sweeteners,2193878,2222062
2021-07-04,Pennsylvania,Sugar and sweeteners,2301215,2470763
2021-07-11,Pennsylvania,Sugar and sweeteners,2177658,2221666
2021-07-18,Pennsylvania,Sugar and sweeteners,2224742,2376309
2021-07-25,Pennsylvania,Sugar and sweeteners,2238835,2249869
2021-08-01,Pennsylvania,Sugar and sweeteners,2284175,2278678
2021-08-08,Pennsylvania,Sugar and sweeteners,2390858,2378326
2021-08-15,Pennsylvania,Sugar and sweeteners,2336883,2374888
2021-08-22,Pennsylvania,Sugar and sweeteners,2348912,2331920
2019-10-06,Rhode Island,Sugar and sweeteners,177380,177706
2019-10-13,Rhode Island,Sugar and sweeteners,164671,161938
2019-10-20,Rhode Island,Sugar and sweeteners,159630,156322
2019-10-27,Rhode Island,Sugar and sweeteners,152510,174832
2019-11-03,Rhode Island,Sugar and sweeteners,158615,168859
2019-11-10,Rhode Island,Sugar and sweeteners,178523,180312
2019-11-17,Rhode Island,Sugar and sweeteners,176533,188060
2019-11-24,Rhode Island,Sugar and sweeteners,185719,283581
2019-12-01,Rhode Island,Sugar and sweeteners,283539,152386
2019-12-08,Rhode Island,Sugar and sweeteners,187796,194806
2019-12-15,Rhode Island,Sugar and sweeteners,208208,204735
2019-12-22,Rhode Island,Sugar and sweeteners,244254,265958
2019-12-29,Rhode Island,Sugar and sweeteners,246817,220349
2020-01-05,Rhode Island,Sugar and sweeteners,158044,167306
2020-01-12,Rhode Island,Sugar and sweeteners,153792,154795
2020-01-19,Rhode Island,Sugar and sweeteners,151442,171931
2020-01-26,Rhode Island,Sugar and sweeteners,154496,161600
2020-02-02,Rhode Island,Sugar and sweeteners,150990,165084
2020-02-09,Rhode Island,Sugar and sweeteners,175511,166374
2020-02-16,Rhode Island,Sugar and sweeteners,155101,160082
2020-02-23,Rhode Island,Sugar and sweeteners,150627,149180
2020-03-01,Rhode Island,Sugar and sweeteners,156166,157796
2020-03-08,Rhode Island,Sugar and sweeteners,196412,176806
2020-03-15,Rhode Island,Sugar and sweeteners,223789,159725
2020-03-22,Rhode Island,Sugar and sweeteners,303827,148229
2020-03-29,Rhode Island,Sugar and sweeteners,247852,145775
2020-04-05,Rhode Island,Sugar and sweeteners,257947,165782
2020-04-12,Rhode Island,Sugar and sweeteners,285170,151330
2020-04-19,Rhode Island,Sugar and sweeteners,261001,140959
2020-04-26,Rhode Island,Sugar and sweeteners,251614,134480
2020-05-03,Rhode Island,Sugar and sweeteners,255360,159042
2020-05-10,Rhode Island,Sugar and sweeteners,249809,149860
2020-05-17,Rhode Island,Sugar and sweeteners,223767,138592
2020-05-24,Rhode Island,Sugar and sweeteners,208041,136812
2020-05-31,Rhode Island,Sugar and sweeteners,186157,140832
2020-06-07,Rhode Island,Sugar and sweeteners,188239,150046
2020-06-14,Rhode Island,Sugar and sweeteners,179332,139655
2020-06-21,Rhode Island,Sugar and sweeteners,174207,141214
2020-06-28,Rhode Island,Sugar and sweeteners,167228,138826
2020-07-05,Rhode Island,Sugar and sweeteners,196563,174002
2020-07-12,Rhode Island,Sugar and sweeteners,177145,135060
2020-07-19,Rhode Island,Sugar and sweeteners,171837,132826
2020-07-26,Rhode Island,Sugar and sweeteners,164476,132083
2020-08-02,Rhode Island,Sugar and sweeteners,167120,144240
2020-08-09,Rhode Island,Sugar and sweeteners,186265,145346
2020-08-16,Rhode Island,Sugar and sweeteners,168394,137572
2020-08-23,Rhode Island,Sugar and sweeteners,167060,133713
2020-08-30,Rhode Island,Sugar and sweeteners,166251,141407
2020-09-06,Rhode Island,Sugar and sweeteners,186678,174288
2020-09-13,Rhode Island,Sugar and sweeteners,179720,148402
2020-09-20,Rhode Island,Sugar and sweeteners,182956,148612
2020-09-27,Rhode Island,Sugar and sweeteners,189121,146889
2020-10-04,Rhode Island,Sugar and sweeteners,191844,177380
2020-10-11,Rhode Island,Sugar and sweeteners,197951,164671
2020-10-18,Rhode Island,Sugar and sweeteners,187388,159630
2020-10-25,Rhode Island,Sugar and sweeteners,189734,152510
2020-11-01,Rhode Island,Sugar and sweeteners,196767,158615
2020-11-08,Rhode Island,Sugar and sweeteners,225544,178523
2020-11-15,Rhode Island,Sugar and sweeteners,200957,176533
2020-11-22,Rhode Island,Sugar and sweeteners,240389,185719
2020-11-29,Rhode Island,Sugar and sweeteners,308375,283539
2020-12-06,Rhode Island,Sugar and sweeteners,199244,187796
2020-12-13,Rhode Island,Sugar and sweeteners,243930,208208
2020-12-20,Rhode Island,Sugar and sweeteners,291947,244254
2020-12-27,Rhode Island,Sugar and sweeteners,334145,246817
2021-01-03,Rhode Island,Sugar and sweeteners,164874,158044
2021-01-10,Rhode Island,Sugar and sweeteners,182363,153792
2021-01-17,Rhode Island,Sugar and sweeteners,184388,151442
2021-01-24,Rhode Island,Sugar and sweeteners,178978,154496
2021-01-31,Rhode Island,Sugar and sweeteners,182173,150990
2021-02-07,Rhode Island,Sugar and sweeteners,209301,175511
2021-02-14,Rhode Island,Sugar and sweeteners,186313,155101
2021-02-21,Rhode Island,Sugar and sweeteners,182911,150627
2021-02-28,Rhode Island,Sugar and sweeteners,177388,156156
2021-03-07,Rhode Island,Sugar and sweeteners,193230,196395
2021-03-14,Rhode Island,Sugar and sweeteners,176152,223648
2021-03-21,Rhode Island,Sugar and sweeteners,171294,304165
2021-03-28,Rhode Island,Sugar and sweeteners,165180,248209
2021-04-04,Rhode Island,Sugar and sweeteners,203588,258333
2021-04-11,Rhode Island,Sugar and sweeteners,192913,285600
2021-04-18,Rhode Island,Sugar and sweeteners,160371,261310
2021-04-25,Rhode Island,Sugar and sweeteners,159461,252318
2021-05-02,Rhode Island,Sugar and sweeteners,158351,256056
2021-05-09,Rhode Island,Sugar and sweeteners,177607,250617
2021-05-16,Rhode Island,Sugar and sweeteners,164030,224390
2021-05-23,Rhode Island,Sugar and sweeteners,154924,208478
2021-05-30,Rhode Island,Sugar and sweeteners,155536,186784
2021-06-06,Rhode Island,Sugar and sweeteners,178809,188714
2021-06-13,Rhode Island,Sugar and sweeteners,155658,179822
2021-06-20,Rhode Island,Sugar and sweeteners,156071,174827
2021-06-27,Rhode Island,Sugar and sweeteners,153432,167529
2021-07-04,Rhode Island,Sugar and sweeteners,166688,196896
2021-07-11,Rhode Island,Sugar and sweeteners,181046,177351
2021-07-18,Rhode Island,Sugar and sweeteners,158679,172176
2021-07-25,Rhode Island,Sugar and sweeteners,160605,165076
2021-08-01,Rhode Island,Sugar and sweeteners,160947,167595
2021-08-08,Rhode Island,Sugar and sweeteners,178471,186639
2021-08-15,Rhode Island,Sugar and sweeteners,165773,168716
2021-08-22,Rhode Island,Sugar and sweeteners,167604,167590
2019-10-06,South Carolina,Sugar and sweeteners,1195739,1164770
2019-10-13,South Carolina,Sugar and sweeteners,1197467,1115418
2019-10-20,South Carolina,Sugar and sweeteners,1155867,1084800
2019-10-27,South Carolina,Sugar and sweeteners,1139872,1105928
2019-11-03,South Carolina,Sugar and sweeteners,1141624,1129778
2019-11-10,South Carolina,Sugar and sweeteners,1304165,1267871
2019-11-17,South Carolina,Sugar and sweeteners,1330741,1746370
2019-11-24,South Carolina,Sugar and sweeteners,1753518,1562201
2019-12-01,South Carolina,Sugar and sweeteners,1651764,1144282
2019-12-08,South Carolina,Sugar and sweeteners,1283474,1396440
2019-12-15,South Carolina,Sugar and sweeteners,1429543,1389717
2019-12-22,South Carolina,Sugar and sweeteners,1878695,1735726
2019-12-29,South Carolina,Sugar and sweeteners,1214675,1163996
2020-01-05,South Carolina,Sugar and sweeteners,1174833,1132235
2020-01-12,South Carolina,Sugar and sweeteners,1226027,1166167
2020-01-19,South Carolina,Sugar and sweeteners,1144932,1199292
2020-01-26,South Carolina,Sugar and sweeteners,1105581,1104495
2020-02-02,South Carolina,Sugar and sweeteners,1174513,1132896
2020-02-09,South Carolina,Sugar and sweeteners,1237323,1118703
2020-02-16,South Carolina,Sugar and sweeteners,1224730,1117103
2020-02-23,South Carolina,Sugar and sweeteners,1210507,1084650
2020-03-01,South Carolina,Sugar and sweeteners,1223384,1148618
2020-03-08,South Carolina,Sugar and sweeteners,1378519,1223261
2020-03-15,South Carolina,Sugar and sweeteners,1936864,1142085
2020-03-22,South Carolina,Sugar and sweeteners,2037608,1073358
2020-03-29,South Carolina,Sugar and sweeteners,1555688,1105590
2020-04-05,South Carolina,Sugar and sweeteners,1757674,1156188
2020-04-12,South Carolina,Sugar and sweeteners,1672171,1148773
2020-04-19,South Carolina,Sugar and sweeteners,1507533,1263074
2020-04-26,South Carolina,Sugar and sweeteners,1451240,1035406
2020-05-03,South Carolina,Sugar and sweeteners,1482738,1090809
2020-05-10,South Carolina,Sugar and sweeteners,1507202,1139976
2020-05-17,South Carolina,Sugar and sweeteners,1420722,1099307
2020-05-24,South Carolina,Sugar and sweeteners,1381440,1085503
2020-05-31,South Carolina,Sugar and sweeteners,1261533,1072103
2020-06-07,South Carolina,Sugar and sweeteners,1343885,1158251
2020-06-14,South Carolina,Sugar and sweeteners,1360526,1129554
2020-06-21,South Carolina,Sugar and sweeteners,1398835,1081130
2020-06-28,South Carolina,Sugar and sweeteners,1294380,1147782
2020-07-05,South Carolina,Sugar and sweeteners,1449195,1244679
2020-07-12,South Carolina,Sugar and sweeteners,1374397,1137029
2020-07-19,South Carolina,Sugar and sweeteners,1463594,1119715
2020-07-26,South Carolina,Sugar and sweeteners,1352496,1081637
2020-08-02,South Carolina,Sugar and sweeteners,1333045,1177074
2020-08-09,South Carolina,Sugar and sweeteners,1380007,1168949
2020-08-16,South Carolina,Sugar and sweeteners,1378681,1142763
2020-08-23,South Carolina,Sugar and sweeteners,1348311,1151629
2020-08-30,South Carolina,Sugar and sweeteners,1259142,1208696
2020-09-06,South Carolina,Sugar and sweeteners,1368941,1134844
2020-09-13,South Carolina,Sugar and sweeteners,1308848,1162992
2020-09-20,South Carolina,Sugar and sweeteners,1300372,1129604
2020-09-27,South Carolina,Sugar and sweeteners,1257767,1059159
2020-10-04,South Carolina,Sugar and sweeteners,1342339,1195328
2020-10-11,South Carolina,Sugar and sweeteners,1345234,1196947
2020-10-18,South Carolina,Sugar and sweeteners,1348900,1155346
2020-10-25,South Carolina,Sugar and sweeteners,1285621,1139405
2020-11-01,South Carolina,Sugar and sweeteners,1322274,1140950
2020-11-08,South Carolina,Sugar and sweeteners,1379629,1303545
2020-11-15,South Carolina,Sugar and sweeteners,1482211,1329482
2020-11-22,South Carolina,Sugar and sweeteners,2041832,1752692
2020-11-29,South Carolina,Sugar and sweeteners,1823851,1651109
2020-12-06,South Carolina,Sugar and sweeteners,1411064,1282827
2020-12-13,South Carolina,Sugar and sweeteners,1651713,1428906
2020-12-20,South Carolina,Sugar and sweeteners,1941189,1877950
2020-12-27,South Carolina,Sugar and sweeteners,1713614,1214057
2021-01-03,South Carolina,Sugar and sweeteners,1335123,1174102
2021-01-10,South Carolina,Sugar and sweeteners,1405118,1225328
2021-01-17,South Carolina,Sugar and sweeteners,1448705,1144409
2021-01-24,South Carolina,Sugar and sweeteners,1304098,1105004
2021-01-31,South Carolina,Sugar and sweeteners,1253652,1174474
2021-02-07,South Carolina,Sugar and sweeteners,1356882,1236694
2021-02-14,South Carolina,Sugar and sweeteners,1349958,1223811
2021-02-21,South Carolina,Sugar and sweeteners,1304106,1209419
2021-02-28,South Carolina,Sugar and sweeteners,1254342,1221489
2021-03-07,South Carolina,Sugar and sweeteners,1311387,1375883
2021-03-14,South Carolina,Sugar and sweeteners,1314229,1934178
2021-03-21,South Carolina,Sugar and sweeteners,1319986,2035191
2021-03-28,South Carolina,Sugar and sweeteners,1267730,1553947
2021-04-04,South Carolina,Sugar and sweeteners,1415372,1756693
2021-04-11,South Carolina,Sugar and sweeteners,1277123,1670433
2021-04-18,South Carolina,Sugar and sweeteners,1275167,1506199
2021-04-25,South Carolina,Sugar and sweeteners,1269141,1449516
2021-05-02,South Carolina,Sugar and sweeteners,1218687,1481286
2021-05-09,South Carolina,Sugar and sweeteners,1273840,1505349
2021-05-16,South Carolina,Sugar and sweeteners,1270616,1419155
2021-05-23,South Carolina,Sugar and sweeteners,1223077,1380054
2021-05-30,South Carolina,Sugar and sweeteners,1271841,1260091
2021-06-06,South Carolina,Sugar and sweeteners,1262997,1342691
2021-06-13,South Carolina,Sugar and sweeteners,1277677,1359158
2021-06-20,South Carolina,Sugar and sweeteners,1299322,1396973
2021-06-27,South Carolina,Sugar and sweeteners,1241129,1293415
2021-07-04,South Carolina,Sugar and sweeteners,1344554,1448008
2021-07-11,South Carolina,Sugar and sweeteners,1265328,1373437
2021-07-18,South Carolina,Sugar and sweeteners,1297082,1463335
2021-07-25,South Carolina,Sugar and sweeteners,1267311,1352461
2021-08-01,South Carolina,Sugar and sweeteners,1277636,1332451
2021-08-08,South Carolina,Sugar and sweeteners,1352761,1378591
2021-08-15,South Carolina,Sugar and sweeteners,1359436,1378184
2021-08-22,South Carolina,Sugar and sweeteners,1347919,1348466
2019-10-06,South Dakota,Sugar and sweeteners,156391,159660
2019-10-13,South Dakota,Sugar and sweeteners,174511,197312
2019-10-20,South Dakota,Sugar and sweeteners,170723,157526
2019-10-27,South Dakota,Sugar and sweeteners,171048,149839
2019-11-03,South Dakota,Sugar and sweeteners,151759,156165
2019-11-10,South Dakota,Sugar and sweeteners,161167,167400
2019-11-17,South Dakota,Sugar and sweeteners,188010,213571
2019-11-24,South Dakota,Sugar and sweeteners,203857,198944
2019-12-01,South Dakota,Sugar and sweeteners,222842,191384
2019-12-08,South Dakota,Sugar and sweeteners,191334,202188
2019-12-15,South Dakota,Sugar and sweeteners,257544,242804
2019-12-22,South Dakota,Sugar and sweeteners,249565,234018
2019-12-29,South Dakota,Sugar and sweeteners,164764,131624
2020-01-05,South Dakota,Sugar and sweeteners,120026,128047
2020-01-12,South Dakota,Sugar and sweeteners,138627,139233
2020-01-19,South Dakota,Sugar and sweeteners,138285,134401
2020-01-26,South Dakota,Sugar and sweeteners,136959,141635
2020-02-02,South Dakota,Sugar and sweeteners,136489,144903
2020-02-09,South Dakota,Sugar and sweeteners,132257,137031
2020-02-16,South Dakota,Sugar and sweeteners,156644,140457
2020-02-23,South Dakota,Sugar and sweeteners,133738,138594
2020-03-01,South Dakota,Sugar and sweeteners,137125,148628
2020-03-08,South Dakota,Sugar and sweeteners,149853,152048
2020-03-15,South Dakota,Sugar and sweeteners,239441,138678
2020-03-22,South Dakota,Sugar and sweeteners,262787,134177
2020-03-29,South Dakota,Sugar and sweeteners,222566,134104
2020-04-05,South Dakota,Sugar and sweeteners,216878,128647
2020-04-12,South Dakota,Sugar and sweeteners,250031,143520
2020-04-19,South Dakota,Sugar and sweeteners,187407,165984
2020-04-26,South Dakota,Sugar and sweeteners,166685,118957
2020-05-03,South Dakota,Sugar and sweeteners,166719,132571
2020-05-10,South Dakota,Sugar and sweeteners,173260,144846
2020-05-17,South Dakota,Sugar and sweeteners,188628,136485
2020-05-24,South Dakota,Sugar and sweeteners,167656,143776
2020-05-31,South Dakota,Sugar and sweeteners,153906,131545
2020-06-07,South Dakota,Sugar and sweeteners,151252,128457
2020-06-14,South Dakota,Sugar and sweeteners,166075,148091
2020-06-21,South Dakota,Sugar and sweeteners,160492,141952
2020-06-28,South Dakota,Sugar and sweeteners,147224,137350
2020-07-05,South Dakota,Sugar and sweeteners,172821,141033
2020-07-12,South Dakota,Sugar and sweeteners,153396,142026
2020-07-19,South Dakota,Sugar and sweeteners,167399,126563
2020-07-26,South Dakota,Sugar and sweeteners,169960,136094
2020-08-02,South Dakota,Sugar and sweeteners,166252,147990
2020-08-09,South Dakota,Sugar and sweeteners,174669,156913
2020-08-16,South Dakota,Sugar and sweeteners,184297,162665
2020-08-23,South Dakota,Sugar and sweeteners,166941,141987
2020-08-30,South Dakota,Sugar and sweeteners,166878,151578
2020-09-06,South Dakota,Sugar and sweeteners,169832,151204
2020-09-13,South Dakota,Sugar and sweeteners,191146,167224
2020-09-20,South Dakota,Sugar and sweeteners,174834,147984
2020-09-27,South Dakota,Sugar and sweeteners,158292,147427
2020-10-04,South Dakota,Sugar and sweeteners,184805,156391
2020-10-11,South Dakota,Sugar and sweeteners,173087,174511
2020-10-18,South Dakota,Sugar and sweeteners,189026,170723
2020-10-25,South Dakota,Sugar and sweeteners,185613,171048
2020-11-01,South Dakota,Sugar and sweeteners,174693,151759
2020-11-08,South Dakota,Sugar and sweeteners,168990,161167
2020-11-15,South Dakota,Sugar and sweeteners,218417,188010
2020-11-22,South Dakota,Sugar and sweeteners,227104,203857
2020-11-29,South Dakota,Sugar and sweeteners,225097,222842
2020-12-06,South Dakota,Sugar and sweeteners,207618,191334
2020-12-13,South Dakota,Sugar and sweeteners,234058,257544
2020-12-20,South Dakota,Sugar and sweeteners,261173,249565
2020-12-27,South Dakota,Sugar and sweeteners,203581,164764
2021-01-03,South Dakota,Sugar and sweeteners,128536,120026
2021-01-10,South Dakota,Sugar and sweeteners,135108,138627
2021-01-17,South Dakota,Sugar and sweeteners,158180,138285
2021-01-24,South Dakota,Sugar and sweeteners,138934,136959
2021-01-31,South Dakota,Sugar and sweeteners,138078,136489
2021-02-07,South Dakota,Sugar and sweeteners,142661,132237
2021-02-14,South Dakota,Sugar and sweeteners,156383,156572
2021-02-21,South Dakota,Sugar and sweeteners,145414,133658
2021-02-28,South Dakota,Sugar and sweeteners,138576,136996
2021-03-07,South Dakota,Sugar and sweeteners,135023,149645
2021-03-14,South Dakota,Sugar and sweeteners,149217,239692
2021-03-21,South Dakota,Sugar and sweeteners,140622,263139
2021-03-28,South Dakota,Sugar and sweeteners,141603,222496
2021-04-04,South Dakota,Sugar and sweeteners,166028,216774
2021-04-11,South Dakota,Sugar and sweeteners,124695,249997
2021-04-18,South Dakota,Sugar and sweeteners,146420,188343
2021-04-25,South Dakota,Sugar and sweeteners,140937,167316
2021-05-02,South Dakota,Sugar and sweeteners,134463,166727
2021-05-09,South Dakota,Sugar and sweeteners,140593,173079
2021-05-16,South Dakota,Sugar and sweeteners,154857,188674
2021-05-23,South Dakota,Sugar and sweeteners,141992,167670
2021-05-30,South Dakota,Sugar and sweeteners,151028,154431
2021-06-06,South Dakota,Sugar and sweeteners,141060,151520
2021-06-13,South Dakota,Sugar and sweeteners,145715,166338
2021-06-20,South Dakota,Sugar and sweeteners,139016,160287
2021-06-27,South Dakota,Sugar and sweeteners,142390,147144
2021-07-04,South Dakota,Sugar and sweeteners,158609,173236
2021-07-11,South Dakota,Sugar and sweeteners,139912,154015
2021-07-18,South Dakota,Sugar and sweeteners,153268,167554
2021-07-25,South Dakota,Sugar and sweeteners,160833,170158
2021-08-01,South Dakota,Sugar and sweeteners,157096,166188
2021-08-08,South Dakota,Sugar and sweeteners,158210,174897
